Time,DKe_wind,SE2_wind,SE4_wind
13/03/2015 12.00,0.3192838,0.1873817,0.9418107
13/03/2015 13.00,0.196796,0.197194,0.9499999
13/03/2015 14.00,0.2129502,0.1752734,0.7824925
13/03/2015 15.00,0.381444,0.2148175,0.95
13/03/2015 16.00,0.3163737,0.272165,0.9499999
13/03/2015 17.00,0.3070511,0.1653695,0.95
13/03/2015 18.00,0.3668092,0.1381572,0.9499999
13/03/2015 19.00,0.5269058,0.07162626,0.95
13/03/2015 20.00,0.6637558,0.08345635,0.95
13/03/2015 21.00,0.6845217,0.06347574,0.9087008
13/03/2015 22.00,0.5548208,0.01288441,0.8778079
13/03/2015 23.00,0.3897544,0.008551995,0.95
14/03/2015 00.00,0.6850725,0,0.9324439
14/03/2015 01.00,0.3326763,0,0.8711233
14/03/2015 02.00,0.5337774,0,0.8513772
14/03/2015 03.00,0.469003,0,0.7953382
14/03/2015 04.00,0.364044,0.007808833,0.8459373
14/03/2015 05.00,0.3457333,0.01863815,0.8775014
14/03/2015 06.00,0.5979689,0.008119854,0.8595487
14/03/2015 07.00,0.4142783,0.007752594,0.9317416
14/03/2015 08.00,0.4008841,0.004289442,0.8199903
14/03/2015 09.00,0.5295051,0,0.856568
14/03/2015 10.00,0.4242931,0,0.8916141
14/03/2015 11.00,0.5185022,0,0.95
14/03/2015 12.00,0.430252,0,0.95
14/03/2015 13.00,0.530628,0,0.9499999
14/03/2015 14.00,0.3972339,0,0.9499999
14/03/2015 15.00,0.4271852,0,0.95
14/03/2015 16.00,0.6354694,0,0.95
14/03/2015 17.00,0.6657872,0,0.9499999
14/03/2015 18.00,0.5851132,0.004517659,0.95
14/03/2015 19.00,0.7459076,0.004655687,0.95
14/03/2015 20.00,0.6206772,0,0.95
14/03/2015 21.00,0.7539604,0,0.95
14/03/2015 22.00,0.9157534,0,0.95
14/03/2015 23.00,0.5275503,0,0.95
15/03/2015 00.00,0.5723995,0.01719303,0.95
15/03/2015 01.00,0.5501502,0.005754801,0.95
15/03/2015 02.00,0.5662701,0.007625535,0.9418939
15/03/2015 03.00,0.5579647,0.009433392,0.8499289
15/03/2015 04.00,0.530318,0,0.948951
15/03/2015 05.00,0.6001415,0,0.942193
15/03/2015 06.00,0.6224851,0.004760631,0.95
15/03/2015 07.00,0.5826993,0.0208315,0.95
15/03/2015 08.00,0.5916116,0.007187626,0.8861054
15/03/2015 09.00,0.6343729,0.01478391,0.8251851
15/03/2015 10.00,0.5102631,0.005549919,0.837519
15/03/2015 11.00,0.6993781,0.01329159,0.8304148
15/03/2015 12.00,0.9118918,0.02682055,0.8092637
15/03/2015 13.00,0.8036085,0.06543745,0.9019927
15/03/2015 14.00,0.4146222,0.0639393,0.9162529
15/03/2015 15.00,0.6359397,0.05770731,0.95
15/03/2015 16.00,0.6726957,0.06535289,0.95
15/03/2015 17.00,0.6207911,0.1252088,0.9301793
15/03/2015 18.00,0.7089015,0.1648264,0.9344338
15/03/2015 19.00,0.8132195,0.1319908,0.9232653
15/03/2015 20.00,0.6594794,0.1571019,0.6843116
15/03/2015 21.00,0.6117158,0.1562878,0.619165
15/03/2015 22.00,0.5832244,0.1718462,0.4691107
15/03/2015 23.00,0.5141048,0.1937575,0.4508446
16/03/2015 00.00,0.5561175,0.1849365,0.3866084
16/03/2015 01.00,0.5419251,0.1442607,0.3473325
16/03/2015 02.00,0.4198988,0.1072799,0.4866912
16/03/2015 03.00,0.5293636,0.1440709,0.5455577
16/03/2015 04.00,0.4160706,0.1376374,0.390846
16/03/2015 05.00,0.3600595,0.08232279,0.4256893
16/03/2015 06.00,0.243689,0.08630616,0.7727221
16/03/2015 07.00,0.4496784,0.09080835,0.470305
16/03/2015 08.00,0.5385649,0.06011614,0.4714722
16/03/2015 09.00,0.4261797,0.08333709,0.5197161
16/03/2015 10.00,0.5406632,0.02482868,0.4923059
16/03/2015 11.00,0.6030316,0.08414122,0.6018094
16/03/2015 12.00,0.8014557,0.08773994,0.6476916
16/03/2015 13.00,0.8066139,0.1059491,0.6969655
16/03/2015 14.00,0.9118476,0.1334225,0.6984738
16/03/2015 15.00,0.9137062,0.139888,0.9393952
16/03/2015 16.00,0.9499999,0.1482416,0.9138793
16/03/2015 17.00,0.95,0.1620499,0.95
16/03/2015 18.00,0.95,0.2294682,0.95
16/03/2015 19.00,0.9499999,0.3016096,0.9453816
16/03/2015 20.00,0.95,0.1542321,0.95
16/03/2015 21.00,0.95,0.1647766,0.95
16/03/2015 22.00,0.852375,0.2172901,0.935959
16/03/2015 23.00,0.7908391,0.224691,0.777222
17/03/2015 00.00,0.7542855,0.1548893,0.8391286
17/03/2015 01.00,0.8077585,0.08670828,0.7128388
17/03/2015 02.00,0.8545933,0.1073035,0.7298741
17/03/2015 03.00,0.6676735,0.1549811,0.6355432
17/03/2015 04.00,0.5273394,0.1035449,0.5871411
17/03/2015 05.00,0.8230426,0.05217364,0.6477934
17/03/2015 06.00,0.7990489,0.0680608,0.6139536
17/03/2015 07.00,0.7467775,0.08253257,0.6671911
17/03/2015 08.00,0.4936673,0.1431353,0.5300943
17/03/2015 09.00,0.6107373,0.06398796,0.4880332
17/03/2015 10.00,0.6216257,0.05644669,0.4306272
17/03/2015 11.00,0.4990019,0.08570621,0.4102139
17/03/2015 12.00,0.4422581,0.1051173,0.3453472
17/03/2015 13.00,0.3959175,0.1031927,0.4531595
17/03/2015 14.00,0.747538,0.1045422,0.3945619
17/03/2015 15.00,0.7985342,0.09678596,0.4678751
17/03/2015 16.00,0.6209502,0.1217243,0.6263268
17/03/2015 17.00,0.6146702,0.1295502,0.5484459
17/03/2015 18.00,0.9095355,0.1838671,0.5846609
17/03/2015 19.00,0.85,0.1364212,0.69534
17/03/2015 20.00,0.588808,0.1208233,0.933567
17/03/2015 21.00,0.6098308,0.1450641,0.7974343
17/03/2015 22.00,0.4632761,0.0906845,0.7760538
17/03/2015 23.00,0.6755503,0.1151967,0.6780663
18/03/2015 00.00,0.497539,0.06558891,0.7621408
18/03/2015 01.00,0.4478559,0.09928638,0.4853684
18/03/2015 02.00,0.4129297,0.08529475,0.4359003
18/03/2015 03.00,0.4041718,0.1095622,0.4243174
18/03/2015 04.00,0.513723,0.1109129,0.5363363
18/03/2015 05.00,0.5449457,0.1089787,0.3648503
18/03/2015 06.00,0.6075812,0.04089684,0.4950162
18/03/2015 07.00,0.4120629,0.02236032,0.252231
18/03/2015 08.00,0.3269545,0.03726406,0.2442469
18/03/2015 09.00,0.23008,0.06227515,0.2016103
18/03/2015 10.00,0.2541943,0.0600392,0.1765412
18/03/2015 11.00,0.204148,0.1239773,0.1056746
18/03/2015 12.00,0.1773419,0.1053161,0.07637011
18/03/2015 13.00,0.1640815,0.1173919,0.06518895
18/03/2015 14.00,0.2171884,0.157983,0.07208588
18/03/2015 15.00,0.2527814,0.1179298,0.1224874
18/03/2015 16.00,0.1828794,0.09168463,0.1915906
18/03/2015 17.00,0.2281208,0.1138325,0.2617274
18/03/2015 18.00,0.2479087,0.09518833,0.4775209
18/03/2015 19.00,0.420663,0.08807148,0.3787602
18/03/2015 20.00,0.5347667,0.1001532,0.36315
18/03/2015 21.00,0.2979196,0.07665934,0.3351095
18/03/2015 22.00,0.4040169,0.1249215,0.2166778
18/03/2015 23.00,0.3372953,0.1320353,0.1374528
19/03/2015 00.00,0.280898,0.1763019,0.0287985
19/03/2015 01.00,0.2039744,0.1991912,0.00032701
19/03/2015 02.00,0.07906413,0.1617179,0.00074626
19/03/2015 03.00,0.05758249,0.225638,0.0332979
19/03/2015 04.00,0.05751447,0.2345601,0.07561097
19/03/2015 05.00,0.02303258,0.1126814,0.09058483
19/03/2015 06.00,0.01782799,0.07554656,0.08298377
19/03/2015 07.00,0.02717999,0.1870973,0.08215554
19/03/2015 08.00,0.007570066,0.3688487,0.03921479
19/03/2015 09.00,0,0.3988257,0.01719663
19/03/2015 10.00,0.001399524,0.3495583,0.01289267
19/03/2015 11.00,0.02828268,0.4303513,0.006313189
19/03/2015 12.00,0,0.7573986,0
19/03/2015 13.00,0,0.7161749,0
19/03/2015 14.00,0,0.6940551,0
19/03/2015 15.00,0,0.6822199,0
19/03/2015 16.00,0,0.6033012,0
19/03/2015 17.00,0,0.3489339,0.007866521
19/03/2015 18.00,0,0.2242153,0.05467379
19/03/2015 19.00,0,0.13708,0.1007447
19/03/2015 20.00,0,0.1253156,0.1498842
19/03/2015 21.00,0,0.1396465,0.1239127
19/03/2015 22.00,0,0.1461896,0.1011058
19/03/2015 23.00,0,0.0599812,0.06546791
20/03/2015 00.00,0.05811116,0.04680605,0.0492218
20/03/2015 01.00,0.08523984,0.05098031,0.07990636
20/03/2015 02.00,0.08593401,0.04404492,0.09440036
20/03/2015 03.00,0.1269248,0.0542864,0.131646
20/03/2015 04.00,0.2774442,0.08078546,0.2462813
20/03/2015 05.00,0.2453451,0.05466118,0.2122311
20/03/2015 06.00,0.2505352,0.03595924,0.2345087
20/03/2015 07.00,0.1403494,0.02607366,0.2457373
20/03/2015 08.00,0.08367074,0.000765769,0.13673
20/03/2015 09.00,0.04453406,0.002440571,0.1311075
20/03/2015 10.00,0,0.000190411,0.1342791
20/03/2015 11.00,0.04814179,0,0.1577672
20/03/2015 12.00,0.05361411,0.002987187,0.2129727
20/03/2015 13.00,0.000141555,0.001416525,0.2173591
20/03/2015 14.00,0,0.001375203,0.1034471
20/03/2015 15.00,0.01983314,0.02150825,0.1962967
20/03/2015 16.00,0.02704863,0.06567921,0.2024262
20/03/2015 17.00,0.0344121,0.0919737,0.1009855
20/03/2015 18.00,0.03367489,0.1379492,0.07431819
20/03/2015 19.00,0.06497806,0.08037955,0.07695578
20/03/2015 20.00,0.1012776,0.1314396,0.09344341
20/03/2015 21.00,0.1324885,0.1224622,0.02125395
20/03/2015 22.00,0.1299308,0.05164346,0.04306062
20/03/2015 23.00,0.0721612,0.0654472,0.1184444
21/03/2015 00.00,0.130222,0.03945062,0.1546263
21/03/2015 01.00,0.02070972,0.1038977,0.1321534
21/03/2015 02.00,0.06168231,0.1136517,0.08118485
21/03/2015 03.00,0.03687427,0.08417829,0.03764263
21/03/2015 04.00,0.002967212,0.1484621,0.03630242
21/03/2015 05.00,0,0.1660201,0.02768829
21/03/2015 06.00,0,0.1344595,0.01990852
21/03/2015 07.00,0,0.1085377,0.0813902
21/03/2015 08.00,0.0282159,0.07902007,0.2855427
21/03/2015 09.00,0.1318412,0.04352861,0.9187449
21/03/2015 10.00,0.206427,0.05495635,0.95
21/03/2015 11.00,0.5708821,0.0269471,0.9499999
21/03/2015 12.00,0.7137535,0.02298611,0.95
21/03/2015 13.00,0.8714269,0.03324006,0.95
21/03/2015 14.00,0.6055858,0.02534486,0.95
21/03/2015 15.00,0.4524689,0.003897304,0.95
21/03/2015 16.00,0.4899657,0.02641593,0.9499999
21/03/2015 17.00,0.3970181,0.007415501,0.95
21/03/2015 18.00,0.3015443,0.02404086,0.95
21/03/2015 19.00,0.3943716,0.03242601,0.95
21/03/2015 20.00,0.2723453,0.03311149,0.95
21/03/2015 21.00,0.3087428,0.07664575,0.9247733
21/03/2015 22.00,0.4228942,0.08997414,0.7694035
21/03/2015 23.00,0.2034614,0.0886054,0.6210054
22/03/2015 00.00,0.2273298,0.1169056,0.3631698
22/03/2015 01.00,0.181224,0.07263678,0.2967952
22/03/2015 02.00,0.1513618,0.08133063,0.1675095
22/03/2015 03.00,0.1238017,0.1327187,0.05680904
22/03/2015 04.00,0.09689023,0.2024007,0.03932831
22/03/2015 05.00,0.101147,0.1979544,0.00458996
22/03/2015 06.00,0.06820305,0.3179123,0
22/03/2015 07.00,0.02879009,0.3435114,0
22/03/2015 08.00,0.01719927,0.2055294,0
22/03/2015 09.00,0.03509725,0.1638386,0
22/03/2015 10.00,0.03757458,0.1726672,0.002026522
22/03/2015 11.00,0.07402743,0.3459318,0.0472746
22/03/2015 12.00,0.1335486,0.421405,0.1010548
22/03/2015 13.00,0.1257247,0.4572104,0.1703374
22/03/2015 14.00,0.05336497,0.3326915,0.2078613
22/03/2015 15.00,0.1278849,0.2450736,0.272485
22/03/2015 16.00,0.1323963,0.1996053,0.2433342
22/03/2015 17.00,0.1412033,0.2653473,0.2222711
22/03/2015 18.00,0.2381837,0.2658806,0.2757051
22/03/2015 19.00,0.3260672,0.1476509,0.3540882
22/03/2015 20.00,0.3444455,0.1089799,0.3653108
22/03/2015 21.00,0.4581625,0.07770636,0.4666567
22/03/2015 22.00,0.501611,0.09558754,0.3725196
22/03/2015 23.00,0.529405,0.1246353,0.4949001
23/03/2015 00.00,0.6225274,0.1259416,0.6626092
23/03/2015 01.00,0.6048893,0.1179785,0.725153
23/03/2015 02.00,0.4696275,0.09109698,0.8687858
23/03/2015 03.00,0.6110806,0.08894759,0.8537002
23/03/2015 04.00,0.5535951,0.06710149,0.5723889
23/03/2015 05.00,0.5210896,0.03742342,0.5063787
23/03/2015 06.00,0.3472728,0.07313649,0.78416
23/03/2015 07.00,0.4309991,0.1334455,0.4659537
23/03/2015 08.00,0.3423288,0.1105809,0.5196548
23/03/2015 09.00,0.2886985,0.1360459,0.6369306
23/03/2015 10.00,0.4110063,0.05508038,0.6289216
23/03/2015 11.00,0.4411527,0.1239225,0.7499964
23/03/2015 12.00,0.6775956,0.104116,0.8144678
23/03/2015 13.00,0.7035508,0.1036882,0.9138509
23/03/2015 14.00,0.7792197,0.1347023,0.9254036
23/03/2015 15.00,0.6982132,0.1438002,0.9499999
23/03/2015 16.00,0.8656839,0.1583038,0.921735
23/03/2015 17.00,0.7040384,0.1927564,0.95
23/03/2015 18.00,0.8275832,0.2105191,0.9014133
23/03/2015 19.00,0.6281536,0.2080646,0.8238221
23/03/2015 20.00,0.6326835,0.147424,0.9234949
23/03/2015 21.00,0.6006505,0.7822939,0.9216558
23/03/2015 22.00,0.4477322,0.95,0.7763411
23/03/2015 23.00,0.3414864,0.95,0.5608656
24/03/2015 00.00,0.1917267,0.9499999,0.6339546
24/03/2015 01.00,0.09638557,0.7637656,0.4839743
24/03/2015 02.00,0.06012253,0.7057399,0.4077293
24/03/2015 03.00,0.02286252,0.8367099,0.244537
24/03/2015 04.00,0.001042278,0.692127,0.1193415
24/03/2015 05.00,0.0210114,0.5922104,0.05551339
24/03/2015 06.00,0.003862725,0.8041496,0.01587124
24/03/2015 07.00,0,0.804565,0.01429291
24/03/2015 08.00,0,0.7551297,0
24/03/2015 09.00,0,0.3019633,0
24/03/2015 10.00,0,0.3174642,0
24/03/2015 11.00,0,0.3119513,0
24/03/2015 12.00,0,0.1394176,0
24/03/2015 13.00,0,0.05337214,0.01416539
24/03/2015 14.00,0,0.02553844,0.02680885
24/03/2015 15.00,0,0.008003462,0.05502155
24/03/2015 16.00,0,0.005870471,0.07322336
24/03/2015 17.00,0,0.004291817,0.03431109
24/03/2015 18.00,0,0.01822457,0.02804219
24/03/2015 19.00,0,0.002548792,0.01087661
24/03/2015 20.00,0,0,0.01227326
24/03/2015 21.00,0,0.00864751,0
24/03/2015 22.00,0,0,0
24/03/2015 23.00,0.007368144,0,0
25/03/2015 00.00,0.001975634,0,0
25/03/2015 01.00,0.008437546,0,0
25/03/2015 02.00,0.01740154,0,0.01070599
25/03/2015 03.00,0.04712223,0,0.07525885
25/03/2015 04.00,0.1769424,0,0.2806323
25/03/2015 05.00,0.3334561,0.01096894,0.3514266
25/03/2015 06.00,0.5236285,0.02819221,0.7331944
25/03/2015 07.00,0.5142079,0.0374539,0.5701288
25/03/2015 08.00,0.5537132,0.04909905,0.7364301
25/03/2015 09.00,0.5705833,0.06889163,0.7753258
25/03/2015 10.00,0.9025558,0.06494744,0.7976567
25/03/2015 11.00,0.9350405,0.1561712,0.8403479
25/03/2015 12.00,0.9402941,0.1581283,0.95
25/03/2015 13.00,0.95,0.204303,0.95
25/03/2015 14.00,0.95,0.2987127,0.95
25/03/2015 15.00,0.95,0.2328724,0.95
25/03/2015 16.00,0.95,0.1790332,0.95
25/03/2015 17.00,0.95,0.2396615,0.95
25/03/2015 18.00,0.95,0.2530899,0.95
25/03/2015 19.00,0.95,0.2771979,0.95
25/03/2015 20.00,0.95,0.342104,0.95
25/03/2015 21.00,0.95,0.295808,0.95
25/03/2015 22.00,0.95,0.3675452,0.95
25/03/2015 23.00,0.95,0.3056004,0.9499999
26/03/2015 00.00,0.95,0.278897,0.9499999
26/03/2015 01.00,0.95,0.2219289,0.95
26/03/2015 02.00,0.95,0.1630339,0.95
26/03/2015 03.00,0.95,0.2343407,0.95
26/03/2015 04.00,0.95,0.2415951,0.9499999
26/03/2015 05.00,0.95,0.1406901,0.95
26/03/2015 06.00,0.9215442,0.1307522,0.95
26/03/2015 07.00,0.7393495,0.2444752,0.95
26/03/2015 08.00,0.2323093,0.3547228,0.95
26/03/2015 09.00,0.02720568,0.4394649,0.9280987
26/03/2015 10.00,0.02249736,0.4787578,0.7510175
26/03/2015 11.00,0.1280684,0.6178982,0.5290883
26/03/2015 12.00,0.07364084,0.943102,0.249279
26/03/2015 13.00,0.02508599,0.912973,0.1119912
26/03/2015 14.00,0.01620376,0.8473581,0.02852849
26/03/2015 15.00,0.07603581,0.9052941,0.02880302
26/03/2015 16.00,0.0545803,0.9499999,0.03295406
26/03/2015 17.00,0.02522999,0.95,0.1026967
26/03/2015 18.00,0.02178332,0.9499999,0.159095
26/03/2015 19.00,0.02591497,0.6956984,0.1797913
26/03/2015 20.00,0.01280088,0.5324243,0.2767925
26/03/2015 21.00,0.006574841,0.4261593,0.3303352
26/03/2015 22.00,0,0.3540591,0.3637246
26/03/2015 23.00,0,0.1831169,0.336632
27/03/2015 00.00,0,0.1565538,0.318148
27/03/2015 01.00,0,0.1476081,0.3329595
27/03/2015 02.00,0,0.110691,0.1990356
27/03/2015 03.00,0,0.08766019,0.1099888
27/03/2015 04.00,0.0328368,0.06853677,0.09209423
27/03/2015 05.00,0.02308144,0.02077025,0.02674988
27/03/2015 06.00,0.05819387,0.006618809,0.007854061
27/03/2015 07.00,0.0783651,0.005897453,0
27/03/2015 08.00,0.06341048,0,0
27/03/2015 09.00,0.03091517,0,0
27/03/2015 10.00,0,0,0
27/03/2015 11.00,0.03543518,0,0
27/03/2015 12.00,0.03605609,0,0
27/03/2015 13.00,0,0,0.01484394
27/03/2015 14.00,0,0.006285511,0
27/03/2015 15.00,0.00367946,0.01644207,0.03823061
27/03/2015 16.00,0.009050662,0.01772467,0.0500076
27/03/2015 17.00,0.04853012,0.002959145,0.02188582
27/03/2015 18.00,0.1512548,0.02014985,0.02608139
27/03/2015 19.00,0.2689997,0.02059948,0.0347883
27/03/2015 20.00,0.2287648,0.09583032,0.1389754
27/03/2015 21.00,0.1119491,0.1748071,0.1627441
27/03/2015 22.00,0.07816372,0.1328873,0.2139546
27/03/2015 23.00,0.1293834,0.1574635,0.2771157
28/03/2015 00.00,0.4480432,0.110103,0.3066517
28/03/2015 01.00,0.2045453,0.1930918,0.3410836
28/03/2015 02.00,0.3516157,0.1946698,0.3823661
28/03/2015 03.00,0.3609601,0.1560496,0.3468549
28/03/2015 04.00,0.3107008,0.2479036,0.3375669
28/03/2015 05.00,0.2665934,0.2112999,0.2920058
28/03/2015 06.00,0.3537659,0.09121208,0.2256371
28/03/2015 07.00,0.1462644,0.02891932,0.171689
28/03/2015 08.00,0.03850542,0,0.06485398
28/03/2015 09.00,0.02161615,0,0.05265261
28/03/2015 10.00,0.02516736,0,0.03102298
28/03/2015 11.00,0.08434141,0,0.02299762
28/03/2015 12.00,0.1008509,0.01471982,0.009462874
28/03/2015 13.00,0.1869749,0.06778472,0.01807053
28/03/2015 14.00,0.1555106,0.1243632,0.05001433
28/03/2015 15.00,0.1747915,0.1218904,0.1256505
28/03/2015 16.00,0.2919756,0.2702864,0.113303
28/03/2015 17.00,0.419416,0.3143643,0.09364934
28/03/2015 18.00,0.4652545,0.5174352,0.1733233
28/03/2015 19.00,0.6882181,0.5007086,0.223814
28/03/2015 20.00,0.6520746,0.4023671,0.2935502
28/03/2015 21.00,0.8806722,0.5797948,0.549374
28/03/2015 22.00,0.95,0.6408412,0.7623231
28/03/2015 23.00,0.95,0.6561347,0.9219108
29/03/2015 00.00,0.95,0.8628877,0.8923532
29/03/2015 01.00,0.95,0.8819503,0.95
29/03/2015 02.00,0.95,0.95,0.95
29/03/2015 03.00,0.95,0.95,0.95
29/03/2015 04.00,0.9032231,0.95,0.95
29/03/2015 05.00,0.8374875,0.95,0.9499999
29/03/2015 06.00,0.7945847,0.95,0.95
29/03/2015 07.00,0.7487448,0.95,0.95
29/03/2015 08.00,0.7457023,0.8145472,0.95
29/03/2015 09.00,0.6960451,0.819699,0.9499999
29/03/2015 10.00,0.5338869,0.6785252,0.9365063
29/03/2015 11.00,0.6377905,0.5374237,0.9140399
29/03/2015 12.00,0.5737952,0.4549589,0.7182652
29/03/2015 13.00,0.3215346,0.4620214,0.6176816
29/03/2015 14.00,0.1228133,0.3540583,0.5950394
29/03/2015 15.00,0.3733708,0.2785873,0.6051773
29/03/2015 16.00,0.562624,0.1866765,0.5448014
29/03/2015 17.00,0.4840742,0.1914068,0.5716336
29/03/2015 18.00,0.4830927,0.1852824,0.6891606
29/03/2015 19.00,0.4017416,0.1190081,0.6115919
29/03/2015 20.00,0.2498562,0.1114915,0.3151383
29/03/2015 21.00,0.1901857,0.09102612,0.2526798
29/03/2015 22.00,0.05996694,0.1309615,0.2321688
29/03/2015 23.00,0.001748717,0.210305,0.3095396
30/03/2015 00.00,0.03471437,0.2205255,0.2233316
30/03/2015 01.00,0.1293786,0.1800829,0.121866
30/03/2015 02.00,0.1863108,0.09558029,0.07095674
30/03/2015 03.00,0.4281598,0.0806486,0.08604531
30/03/2015 04.00,0.5215585,0.07267171,0.2184967
30/03/2015 05.00,0.5810246,0.04542776,0.6536514
30/03/2015 06.00,0.475449,0.05692841,0.95
30/03/2015 07.00,0.9057949,0.06939883,0.708356
30/03/2015 08.00,0.9499999,0.03616348,0.8897597
30/03/2015 09.00,0.9499999,0.03064432,0.9499999
30/03/2015 10.00,0.95,0,0.9499999
30/03/2015 11.00,0.95,0.01465436,0.95
30/03/2015 12.00,0.9499999,0.007460595,0.95
30/03/2015 13.00,0.95,0.005642863,0.95
30/03/2015 14.00,0.9499999,0.007196864,0.95
30/03/2015 15.00,0.95,0.02014126,0.95
30/03/2015 16.00,0.95,0.04088422,0.95
30/03/2015 17.00,0.95,0.06621162,0.95
30/03/2015 18.00,0.95,0.1254369,0.95
30/03/2015 19.00,0.9499999,0.2359827,0.9499999
30/03/2015 20.00,0.95,0.1547135,0.95
30/03/2015 21.00,0.95,0.1248559,0.95
30/03/2015 22.00,0.95,0.1323486,0.95
30/03/2015 23.00,0.95,0.1599447,0.95
31/03/2015 00.00,0.8324826,0.1412757,0.95
31/03/2015 01.00,0.6368937,0.1100496,0.95
31/03/2015 02.00,0.6414772,0.1894734,0.95
31/03/2015 03.00,0.4368113,0.3441819,0.9340402
31/03/2015 04.00,0.328662,0.3117935,0.8126963
31/03/2015 05.00,0.5027989,0.2395082,0.6926683
31/03/2015 06.00,0.4225843,0.297328,0.4317742
31/03/2015 07.00,0.4834284,0.3317907,0.3860092
31/03/2015 08.00,0.4492587,0.4821776,0.4580818
31/03/2015 09.00,0.7571968,0.2958125,0.5390971
31/03/2015 10.00,0.9023048,0.3069171,0.3340043
31/03/2015 11.00,0.8290628,0.3822876,0.3449552
31/03/2015 12.00,0.7163137,0.3745898,0.340287
31/03/2015 13.00,0.5322041,0.297198,0.440953
31/03/2015 14.00,0.7616341,0.2424209,0.471682
31/03/2015 15.00,0.6481366,0.1677003,0.6893716
31/03/2015 16.00,0.3594644,0.1741452,0.8309197
31/03/2015 17.00,0.3428852,0.2051876,0.6798545
31/03/2015 18.00,0.7706922,0.3167801,0.6827814
31/03/2015 19.00,0.7715446,0.272613,0.5672863
31/03/2015 20.00,0.4054834,0.2509558,0.4940945
31/03/2015 21.00,0.4391499,0.2806378,0.3511723
31/03/2015 22.00,0.4637883,0.1932504,0.519739
31/03/2015 23.00,0.7036746,0.2546924,0.5261615
01/04/2015 00.00,0.5089074,0.1481175,0.8417572
01/04/2015 01.00,0.4897248,0.1673009,0.7551633
01/04/2015 02.00,0.4424314,0.1609191,0.6726071
01/04/2015 03.00,0.3859286,0.210868,0.6669954
01/04/2015 04.00,0.4324136,0.1428847,0.7809423
01/04/2015 05.00,0.4211028,0.1254701,0.5564986
01/04/2015 06.00,0.4086202,0.09707113,0.6213677
01/04/2015 07.00,0.4246944,0.05364568,0.2100709
01/04/2015 08.00,0.8306328,0.009138139,0.1650563
01/04/2015 09.00,0.95,0,0.1334706
01/04/2015 10.00,0.95,0,0.1371683
01/04/2015 11.00,0.9499999,0,0.2003623
01/04/2015 12.00,0.95,0,0.5223683
01/04/2015 13.00,0.9499999,0,0.95
01/04/2015 14.00,0.9499999,0.03079915,0.95
01/04/2015 15.00,0.95,0.1264613,0.95
01/04/2015 16.00,0.95,0.2324531,0.95
01/04/2015 17.00,0.95,0.2740161,0.95
01/04/2015 18.00,0.8161089,0.1807623,0.95
01/04/2015 19.00,0.8346531,0.1579838,0.95
01/04/2015 20.00,0.7432046,0.173114,0.9396864
01/04/2015 21.00,0.4253985,0.1111228,0.9280642
01/04/2015 22.00,0.6076265,0.1315584,0.7489152
01/04/2015 23.00,0.4655418,0.0967703,0.6887569
02/04/2015 00.00,0.4042076,0.08527298,0.5765662
02/04/2015 01.00,0.3776725,0.05893632,0.5852556
02/04/2015 02.00,0.2794919,0.02302884,0.4767416
02/04/2015 03.00,0.3533532,0.05433495,0.4710395
02/04/2015 04.00,0.4367129,0.08902705,0.4557382
02/04/2015 05.00,0.3638007,0.02614252,0.349505
02/04/2015 06.00,0.2928505,0,0.2456239
02/04/2015 07.00,0.1388169,0.001221436,0.1537967
02/04/2015 08.00,0.02211527,0,0.08800564
02/04/2015 09.00,0,0,0.07520214
02/04/2015 10.00,0.02810607,0,0.04951849
02/04/2015 11.00,0.1635,0,0.0376111
02/04/2015 12.00,0.2368507,0.01562303,0.03110336
02/04/2015 13.00,0.364028,0.07848903,0.05526011
02/04/2015 14.00,0.5427245,0.2346791,0.09550372
02/04/2015 15.00,0.8662556,0.4847053,0.2585006
02/04/2015 16.00,0.4382319,0.7285876,0.4571115
02/04/2015 17.00,0.2559102,0.7705877,0.8410757
02/04/2015 18.00,0.462178,0.861805,0.9180707
02/04/2015 19.00,0.7457567,0.8530681,0.8135568
02/04/2015 20.00,0.7832195,0.873654,0.6878976
02/04/2015 21.00,0.8219492,0.9262272,0.6206782
02/04/2015 22.00,0.7268809,0.95,0.6268465
02/04/2015 23.00,0.7447439,0.8596625,0.5338329
03/04/2015 00.00,0.9043851,0.91425,0.5211237
03/04/2015 01.00,0.8503482,0.95,0.6436681
03/04/2015 02.00,0.7471513,0.9499999,0.5897595
03/04/2015 03.00,0.7726954,0.9339132,0.6050066
03/04/2015 04.00,0.9213823,0.9053608,0.7642812
03/04/2015 05.00,0.7187025,0.7020316,0.5895511
03/04/2015 06.00,0.672166,0.6491003,0.4795016
03/04/2015 07.00,0.5131805,0.7176763,0.3552202
03/04/2015 08.00,0.59783,0.5999725,0.2522065
03/04/2015 09.00,0.62747,0.5242172,0.3115342
03/04/2015 10.00,0.3019437,0.3972239,0.3756867
03/04/2015 11.00,0.5956584,0.3436308,0.5582863
03/04/2015 12.00,0.7419374,0.3837251,0.7316329
03/04/2015 13.00,0.4916133,0.301917,0.6934778
03/04/2015 14.00,0.4552723,0.2001821,0.3874521
03/04/2015 15.00,0.6181937,0.1929939,0.6901987
03/04/2015 16.00,0.4297034,0.310324,0.842944
