HourUTC,HourDK,PriceArea,TotalLoad,Biomass,FossilGas,FossilHardCoal,FossilOil,HydroPower,OtherRenewable,SolarPower,Waste,OnshoreWindPower,OffshoreWindPower,ExchangeContinent,ExchangeGreatBelt,ExchangeNordicCountries
2022-04-04T13:00:00+00:00,2022-04-04T15:00:00,DK1,3121.29,152.67,114.79,229.87,9.81,1.6,1.85,335.98,88.83,2690.31,1109.12,1223,-588,-1815
2022-04-04T13:00:00+00:00,2022-04-04T15:00:00,DK2,1960.63,358.35,27.84,115.13,16.51,,,67.31,70.43,576.57,878.05,945,588,-1652
2022-04-04T14:00:00+00:00,2022-04-04T16:00:00,DK1,3096.13,152.3,113.22,209.86,9.36,1.6,1.92,332.46,87.34,2978.32,1112.09,961,-589,-1815
2022-04-04T14:00:00+00:00,2022-04-04T16:00:00,DK2,1925.71,375.37,27.72,115.34,16.44,,,76.46,71.86,587.13,879.03,519,589,-1332
2022-04-04T15:00:00+00:00,2022-04-04T17:00:00,DK1,3210.75,160.19,111.48,225.87,9.46,1.6,2.87,291.9,87.93,2837.73,1151.84,1102,-568,-1815
2022-04-04T15:00:00+00:00,2022-04-04T17:00:00,DK2,1987.91,449.37,27.64,115.36,16.43,,,75.14,71.07,587.75,885.43,-27,568,-786
2022-04-04T16:00:00+00:00,2022-04-04T18:00:00,DK1,3045.36,155.66,118.23,205.51,7.91,1.6,2.7,152.6,86.73,2928.53,1149.94,817,-458,-1815
2022-04-04T16:00:00+00:00,2022-04-04T18:00:00,DK2,1963.76,443.41,28.05,116.17,16.58,,,29.97,70.21,595.1,885.84,-599,458,-85
2022-04-04T17:00:00+00:00,2022-04-04T19:00:00,DK1,2959.31,165.47,110.76,227.89,10.14,1.6,2.92,39.83,87.41,2810.06,1137.02,625,-99,-1815
2022-04-04T17:00:00+00:00,2022-04-04T19:00:00,DK2,1890.47,399.66,29.74,118.62,17.11,,,6.39,73.06,594.78,885.64,-677,99,340
2022-04-04T18:00:00+00:00,2022-04-04T20:00:00,DK1,2888.71,152.78,112.03,210.23,10.18,1.6,2.95,1.78,87.38,2612.85,1051.01,535,313,-1815
2022-04-04T18:00:00+00:00,2022-04-04T20:00:00,DK2,1822.99,340.5,28.36,108.81,16.68,,,0,72.73,572.46,885.79,-679,-313,793
2022-04-04T19:00:00+00:00,2022-04-04T21:00:00,DK1,2784.92,152.44,109.73,204.79,10.01,1.6,3.03,0.39,88.04,2829.99,1051.44,297,219,-1815
2022-04-04T19:00:00+00:00,2022-04-04T21:00:00,DK2,1694.32,255.94,26.38,81.31,16.07,,,0,70.04,589.46,879.93,-681,-219,681
2022-04-04T20:00:00+00:00,2022-04-04T22:00:00,DK1,2637.56,165.2,114.45,212.17,9.66,1.6,3.02,0.38,88.77,2600.09,1056.05,434,124,-1815
2022-04-04T20:00:00+00:00,2022-04-04T22:00:00,DK2,1590.86,290.59,26.57,68.07,16.15,,,0,70.61,574.33,877.03,-681,-124,481
2022-04-04T21:00:00+00:00,2022-04-04T23:00:00,DK1,2553.87,154,105.4,211.91,9.16,1.48,2.96,0.38,88.01,2325.42,1120.16,535,196,-1810
2022-04-04T21:00:00+00:00,2022-04-04T23:00:00,DK2,1497.18,308.25,25.52,55.95,15.83,,,0,71.53,561.08,875.62,-680,-196,497
2022-04-04T22:00:00+00:00,2022-04-05T00:00:00,DK1,2377.76,146.22,119.2,230.01,8.62,1.4,1.85,0.39,80.1,2348.3,1131.04,-148,550,-1733
2022-04-04T22:00:00+00:00,2022-04-05T00:00:00,DK2,1403.47,275.93,24.39,59.3,15.48,,,0,73.4,593.94,875.63,-685,-550,763
2022-04-04T23:00:00+00:00,2022-04-05T01:00:00,DK1,2310.82,211.94,132.13,215.04,9.06,1.4,1.89,0.39,80.82,2273.67,1161.85,-161,418,-1745
2022-04-04T23:00:00+00:00,2022-04-05T01:00:00,DK2,1350.36,221.63,25.13,61.68,15.7,,,0,73.55,585.6,875.81,-684,-418,627
2022-04-05T00:00:00+00:00,2022-04-05T02:00:00,DK1,2336.06,189.35,135.15,216.43,10.09,1.4,1.97,0.39,81.41,2180.04,1091.91,34,481,-1745
2022-04-05T00:00:00+00:00,2022-04-05T02:00:00,DK2,1339.79,195.59,25.07,60.98,15.67,,,0,73.37,538.73,873.89,-684,-481,765
2022-04-05T01:00:00+00:00,2022-04-05T03:00:00,DK1,2245.77,292.78,152.69,228.96,8.68,1.4,1.83,0.39,79.7,2063.22,1134.26,55,249,-1745
2022-04-05T01:00:00+00:00,2022-04-05T03:00:00,DK2,1324.24,272.88,25.19,61.08,15.72,,,0,73.86,505.49,872,-684,-249,509
2022-04-05T02:00:00+00:00,2022-04-05T04:00:00,DK1,2237.52,238.86,130.16,296.81,7.57,1.4,1.84,0.39,81.04,1926.55,1094.62,-29,312,-1673
2022-04-05T02:00:00+00:00,2022-04-05T04:00:00,DK2,1336.49,349.82,24.78,68.91,15.58,,,0,73.58,460.72,871.97,-685,-312,513
2022-04-05T03:00:00+00:00,2022-04-05T05:00:00,DK1,2360.17,249.95,133.61,328.42,7.6,1.4,2.82,0.39,81.88,1805.72,960.71,-541,558,-1119
2022-04-05T03:00:00+00:00,2022-04-05T05:00:00,DK2,1425.16,376.38,27.54,104.41,16.39,,,0,74.18,419.14,867.5,-685,-558,800
2022-04-05T04:00:00+00:00,2022-04-05T06:00:00,DK1,2704.76,319.14,160.39,632.35,9.65,1.4,3,1.97,86.87,1603.63,983.14,-549,554,-1030
2022-04-05T04:00:00+00:00,2022-04-05T06:00:00,DK2,1637.15,384.95,32.81,119.61,16.88,,,1.34,74.15,390.18,856.82,-687,-554,1004
2022-04-05T05:00:00+00:00,2022-04-05T07:00:00,DK1,2997.89,379.78,208.92,743.57,10.43,1.57,3.09,48.23,87.61,1419.95,910.16,-594,478,-620
2022-04-05T05:00:00+00:00,2022-04-05T07:00:00,DK2,1860.74,374.72,37.34,123.31,17.79,,,31.19,74.54,373.98,866.11,-686,-478,1120
2022-04-05T06:00:00+00:00,2022-04-05T08:00:00,DK1,3050.65,360.99,213.87,734.54,9.48,1.6,3.02,208.26,89.66,1349.54,775.12,-789,227,-53
2022-04-05T06:00:00+00:00,2022-04-05T08:00:00,DK2,1906.38,364.12,34.76,118.55,16.99,,,112.81,74.54,395.13,865.41,-685,-227,829
2022-04-05T07:00:00+00:00,2022-04-05T09:00:00,DK1,2994.72,339.1,202.47,706.88,9.33,1.6,3,387.1,89.29,1554.93,689.7,-1390,263,208
2022-04-05T07:00:00+00:00,2022-04-05T09:00:00,DK2,1916.31,334.25,35.95,120.68,17.37,,,216.04,74.29,431.55,855.77,-684,-263,776
2022-04-05T08:00:00+00:00,2022-04-05T10:00:00,DK1,3014.33,333.25,166.57,735.7,9.66,1.6,3.02,519.65,87.45,1737.99,594.74,-1084,116,-138
2022-04-05T08:00:00+00:00,2022-04-05T10:00:00,DK2,1907.05,329.85,28.36,116.92,17.36,,,293.17,73.31,409.35,803.43,-688,-116,637
2022-04-05T09:00:00+00:00,2022-04-05T11:00:00,DK1,2966.54,328.81,177.46,839.56,9.68,1.6,3,595.13,88.93,1729.71,458.5,-1290,483,-407
2022-04-05T09:00:00+00:00,2022-04-05T11:00:00,DK2,1878.37,316.54,27.85,115.84,16.53,,,344.06,74.49,387.37,767.91,-696,-483,1013
2022-04-05T10:00:00+00:00,2022-04-05T12:00:00,DK1,2858.83,363.69,145.91,654.49,8.74,1.59,2.9,629.1,89.23,1763.5,590.84,-1504,493,-335
2022-04-05T10:00:00+00:00,2022-04-05T12:00:00,DK2,1859.89,304.41,24.6,110.06,15.5,,,346.36,74.47,358.4,731.59,-724,-493,1122
2022-04-05T11:00:00+00:00,2022-04-05T13:00:00,DK1,2886.22,370.49,135.94,777.05,8.72,1.59,2.87,621.31,88.2,1975.16,546.7,-1355,488,-731
2022-04-05T11:00:00+00:00,2022-04-05T13:00:00,DK2,1846.4,304.03,24.54,110.32,15.58,,,329.05,73.72,356.64,593.5,-736,-488,1276
2022-04-05T12:00:00+00:00,2022-04-05T14:00:00,DK1,2802.8,351.78,128.48,689.94,8.72,1.6,2.84,589.74,86.51,2204,603.05,-1256,324,-878
2022-04-05T12:00:00+00:00,2022-04-05T14:00:00,DK2,1785.99,309.44,26.96,112.15,16.23,,,286.92,74.87,359.95,491.32,-769,-324,1229
2022-04-05T13:00:00+00:00,2022-04-05T15:00:00,DK1,2758.24,336.2,123.61,657.56,8.39,1.6,2.81,576.19,86.3,2375.03,608.69,-1127,365,-1211
2022-04-05T13:00:00+00:00,2022-04-05T15:00:00,DK2,1749.46,309.93,26.14,110.85,15.97,,,272.83,74.71,398.79,465.93,-802,-365,1262
2022-04-05T14:00:00+00:00,2022-04-05T16:00:00,DK1,2791.05,336.66,150.54,654.26,8.46,1.6,2.83,499.38,84.68,2356.27,542.69,-1504,244,-525
2022-04-05T14:00:00+00:00,2022-04-05T16:00:00,DK2,1752.44,309.65,31.84,121.62,17.78,,,197.11,75.25,382.63,540.92,-781,-244,1121
2022-04-05T15:00:00+00:00,2022-04-05T17:00:00,DK1,2939.17,345.56,157.46,626.75,9.23,1.6,2.91,308.55,87.76,2182.04,561.01,-1921,211,411
2022-04-05T15:00:00+00:00,2022-04-05T17:00:00,DK2,1845.16,323.43,41.79,135.15,19.86,,,124.29,75.44,331.64,606.48,-768,-211,1198
2022-04-05T16:00:00+00:00,2022-04-05T18:00:00,DK1,2857.34,359.4,203.8,868.75,9.75,1.6,2.93,146.17,95.24,1848.52,589.46,-2424,331,873
2022-04-05T16:00:00+00:00,2022-04-05T18:00:00,DK2,1847.88,337.96,81.91,138.04,20.43,,,52.27,75.93,262.53,577.68,-720,-331,1369
2022-04-05T17:00:00+00:00,2022-04-05T19:00:00,DK1,2779.14,438.48,243.88,1081.92,9.74,1.6,2.93,33.57,94.42,1243.75,519.77,-2354,244,1282
2022-04-05T17:00:00+00:00,2022-04-05T19:00:00,DK2,1795.89,356.64,96.68,137.88,20.52,,,9.01,76.12,210.25,581.98,-664,-244,1235
2022-04-05T18:00:00+00:00,2022-04-05T20:00:00,DK1,2740.05,455.24,277.16,1012.05,10.15,1.6,2.99,1.38,94.4,795.03,465.2,-2467,270,1872
2022-04-05T18:00:00+00:00,2022-04-05T20:00:00,DK2,1747.61,367.02,98.95,138.61,20.68,,,0,76.33,190.79,499.33,-574,-270,1216
2022-04-05T19:00:00+00:00,2022-04-05T21:00:00,DK1,2650.12,442.78,269.26,1023.25,10.06,1.6,2.98,0.49,93.42,509.68,403.65,-1968,174,1736
2022-04-05T19:00:00+00:00,2022-04-05T21:00:00,DK2,1656.18,345.64,97.77,136.66,20.28,,,0,76.23,159.24,449.19,-566,-174,1123
2022-04-05T20:00:00+00:00,2022-04-05T22:00:00,DK1,2497.25,380.29,254.58,941,9.91,1.61,2.99,0.49,103.89,340.07,342.58,-848,-154,1158
2022-04-05T20:00:00+00:00,2022-04-05T22:00:00,DK2,1542.01,324.84,97.69,136.77,20.28,,,0,75.61,135.25,413.96,-642,154,844
2022-04-05T21:00:00+00:00,2022-04-05T23:00:00,DK1,2350.68,350.57,211.88,694.21,10.02,1.61,2.99,0.49,101.93,240.41,257.54,-314,247,566
2022-04-05T21:00:00+00:00,2022-04-05T23:00:00,DK2,1438.78,318.23,44.3,132.54,19.82,,,0,74.81,111.68,379.44,-375,-247,999
2022-04-05T22:00:00+00:00,2022-04-06T00:00:00,DK1,2264.34,357.04,133.85,613.04,8.83,1.62,2.88,0.49,81.48,182.56,183.4,25,451,243
2022-04-05T22:00:00+00:00,2022-04-06T00:00:00,DK2,1376.76,317.95,37.37,133.93,19.63,,,0,75.33,83.48,242.25,-201,-451,1138
2022-04-05T23:00:00+00:00,2022-04-06T01:00:00,DK1,2226.78,344.3,123.65,489.97,8.34,1.62,2.92,0.49,79.79,144.97,175.23,869,490,-482
2022-04-05T23:00:00+00:00,2022-04-06T01:00:00,DK2,1327.09,327.14,36.59,131.92,19.26,,,0,75.73,61.48,153.58,-177,-490,1212
2022-04-06T00:00:00+00:00,2022-04-06T02:00:00,DK1,2212.63,283.04,117.17,490.57,7.52,1.61,2.76,0.49,95.48,167.42,180.01,1503,459,-1080
2022-04-06T00:00:00+00:00,2022-04-06T02:00:00,DK2,1298.84,321.7,34.7,128.45,18.68,,,0,75.25,45.02,75.69,-126,-459,1246
2022-04-06T01:00:00+00:00,2022-04-06T03:00:00,DK1,2238.57,268.37,119.37,384.63,7.51,1.61,2.81,0.49,102.35,199.46,311.11,1751,549,-1426
2022-04-06T01:00:00+00:00,2022-04-06T03:00:00,DK2,1307.43,300.21,35.15,128.75,18.81,,,0,75.1,35.74,31.57,-20,-549,1313
2022-04-06T02:00:00+00:00,2022-04-06T04:00:00,DK1,2275.79,288.04,120.7,369.45,7.4,1.61,2.83,0.49,89.5,249.13,573.08,1463,359,-1228
2022-04-06T02:00:00+00:00,2022-04-06T04:00:00,DK2,1315.51,248.58,35.08,128.87,18.83,,,0,75.29,37.91,24.62,-22,-359,1188
2022-04-06T03:00:00+00:00,2022-04-06T05:00:00,DK1,2404.24,352.59,153.96,498.39,7.35,1.6,2.74,0.49,80.46,370.71,519.2,1230,311,-1100
2022-04-06T03:00:00+00:00,2022-04-06T05:00:00,DK2,1407.88,250.56,34.75,128.54,18.75,,,0,75.26,51.47,69.02,-77,-311,1190
2022-04-06T04:00:00+00:00,2022-04-06T06:00:00,DK1,2766.55,362.63,223.13,827.61,10.87,1.6,3.12,0.88,80.65,685.85,737.69,773,54,-968
2022-04-06T04:00:00+00:00,2022-04-06T06:00:00,DK2,1636.54,322.25,39.69,136.22,20.26,,,0.12,76.22,83.26,134.18,403,-54,496
2022-04-06T05:00:00+00:00,2022-04-06T07:00:00,DK1,3090.86,356.75,226.67,912.22,10.23,1.6,3,5.14,82.3,987.94,910.51,987,-462,-883
2022-04-06T05:00:00+00:00,2022-04-06T07:00:00,DK2,1868.25,309.54,40.53,136.56,20.53,,,4.36,75.96,132.34,220.3,972,462,-489
2022-04-06T06:00:00+00:00,2022-04-06T08:00:00,DK1,3172.74,380.25,276.88,917.46,12.18,2.01,3.22,19.62,81.45,1329.99,892.94,412,-173,-897
2022-04-06T06:00:00+00:00,2022-04-06T08:00:00,DK2,1975.65,312.2,41.01,138.36,20.69,,,14.07,75.68,212.35,537.72,999,173,-529
2022-04-06T07:00:00+00:00,2022-04-06T09:00:00,DK1,3073.3,360.83,199.7,584.72,9.76,1.6,3.05,41.2,79.87,1697.67,1027.2,332,70,-1273
2022-04-06T07:00:00+00:00,2022-04-06T09:00:00,DK2,2009.94,316.49,30.28,120.6,17.31,,,28.28,74.4,316.8,717.82,937,-70,-458
2022-04-06T08:00:00+00:00,2022-04-06T10:00:00,DK1,2992.57,358.56,260.64,290.39,10.93,2.05,3.13,79.73,79.25,2055.52,1153.29,566,-242,-1523
2022-04-06T08:00:00+00:00,2022-04-06T10:00:00,DK2,2020.93,436.87,35.71,130.09,19.01,,,34.53,75.9,412.82,764.88,786,242,-904
2022-04-06T09:00:00+00:00,2022-04-06T11:00:00,DK1,3163.94,354.09,239.6,224.35,11.01,2.08,2.13,173.97,79.42,2368,1186.88,592,-439,-1510
2022-04-06T09:00:00+00:00,2022-04-06T11:00:00,DK2,2003.9,319.59,31.06,122.08,17.47,,,43.4,75.55,478.17,874.99,818,439,-1213
2022-04-06T10:00:00+00:00,2022-04-06T12:00:00,DK1,3151.55,331.18,200.18,197.97,10.02,2.06,2.03,330.17,81.6,2495.74,1123.71,262,-259,-1471
2022-04-06T10:00:00+00:00,2022-04-06T12:00:00,DK2,1966.68,316.33,25.82,113.18,16.71,,,51.81,74.22,482.8,880.12,793,259,-1038
2022-04-06T11:00:00+00:00,2022-04-06T13:00:00,DK1,3105.14,245.39,112.82,160.88,8.29,1.6,1.86,305.21,79.39,2593.77,1181.56,223,-147,-1478
2022-04-06T11:00:00+00:00,2022-04-06T13:00:00,DK2,1923.23,312.77,17.56,99.08,14.28,,,80.74,72.92,494.09,877.24,772,147,-923
2022-04-06T12:00:00+00:00,2022-04-06T14:00:00,DK1,3044.93,234.43,91.83,191.31,8.09,1.6,1.84,244.49,80.13,2314.18,1135.71,401,122,-1654
2022-04-06T12:00:00+00:00,2022-04-06T14:00:00,DK2,1855.51,313.85,18.63,97.54,14.58,,,81.58,71.93,474.37,872.99,771,-122,-696
2022-04-06T13:00:00+00:00,2022-04-06T15:00:00,DK1,2987.17,268.02,107.16,201.39,8.59,1.6,1.89,143.68,79.77,2241.93,1128.25,388,370,-1803
2022-04-06T13:00:00+00:00,2022-04-06T15:00:00,DK2,1827.27,316.51,18.24,101.01,14.5,,,61.42,69.56,490,869.09,769,-370,-469
2022-04-06T14:00:00+00:00,2022-04-06T16:00:00,DK1,3035.93,292.94,106.11,212.59,8.41,1.6,1.98,105.65,83.76,2370.28,1019.69,326,400,-1716
2022-04-06T14:00:00+00:00,2022-04-06T16:00:00,DK2,1860.57,315.63,20.73,105.1,15.28,,,47.51,68.61,485.25,873.69,780,-400,-418
2022-04-06T15:00:00+00:00,2022-04-06T17:00:00,DK1,3119.08,266.18,135.39,212.18,9.15,1.6,3,95.89,84.27,2357.62,1148.29,-124,548,-1506
2022-04-06T15:00:00+00:00,2022-04-06T17:00:00,DK2,1934.59,317.78,23.74,114.17,16.88,,,34.97,69.39,462.75,864.75,741,-548,-178
2022-04-06T16:00:00+00:00,2022-04-06T18:00:00,DK1,3112.98,297.38,192.04,380.27,10.18,1.6,3.11,66.61,83.46,2254.25,1148.18,440,94,-1775
2022-04-06T16:00:00+00:00,2022-04-06T18:00:00,DK2,1907.5,306.66,28.41,121.69,17.5,,,19.75,71.62,439.18,846.43,719,-94,-583
2022-04-06T17:00:00+00:00,2022-04-06T19:00:00,DK1,2915.87,267.94,204.49,329.58,11.38,1.6,3.24,30.17,83.49,1938.77,1041.08,278,374,-1458
2022-04-06T17:00:00+00:00,2022-04-06T19:00:00,DK2,1801.96,268.27,26.74,117.54,16.86,,,5.2,72.54,391.75,850.2,305,-374,125
2022-04-06T18:00:00+00:00,2022-04-06T20:00:00,DK1,2770.91,349.63,196.56,340.75,10.14,1.6,3.1,1.65,88.89,1528.44,882.55,257,568,-1364
2022-04-06T18:00:00+00:00,2022-04-06T20:00:00,DK2,1723.48,323.2,28.55,120.88,17.42,,,0,72.59,332.55,870.36,420,-568,108
2022-04-06T19:00:00+00:00,2022-04-06T21:00:00,DK1,2607.1,324.43,226.38,213.08,10.19,1.6,3.11,0.48,99.11,1309.45,944.74,449,565,-1488
2022-04-06T19:00:00+00:00,2022-04-06T21:00:00,DK2,1622.61,316.17,34.44,130.56,19.26,,,0,74.86,327.61,795.52,229,-565,266
2022-04-06T20:00:00+00:00,2022-04-06T22:00:00,DK1,2558.36,278.33,115.49,204.3,9.14,1.6,1.94,0.48,86.06,1121.46,766.73,753,593,-1268
2022-04-06T20:00:00+00:00,2022-04-06T22:00:00,DK2,1480.49,281.81,30.07,123.27,17.89,,,0,75.06,312.93,774.18,-22,-593,527
2022-04-06T21:00:00+00:00,2022-04-06T23:00:00,DK1,2423.99,294.64,108.12,221.51,9.26,1.6,1.91,0.48,84.06,934.46,626.89,697,598,-1002
2022-04-06T21:00:00+00:00,2022-04-06T23:00:00,DK2,1401.45,345.46,30.93,121,17.59,,,0,74.56,306.08,719.03,-149,-598,588
2022-04-06T22:00:00+00:00,2022-04-07T00:00:00,DK1,2445.11,183.79,109.6,161.8,10.81,1.6,2.06,0.48,72.53,754.13,767.35,1173,563,-968
2022-04-06T22:00:00+00:00,2022-04-07T00:00:00,DK2,1347.63,185.4,26.44,115.06,16.03,,,0,73.9,357.35,829.46,-427,-563,796
2022-04-06T23:00:00+00:00,2022-04-07T01:00:00,DK1,2421.99,160.42,81.8,187.75,10.61,1.6,2.04,0.48,71.24,630.75,642.28,1549,513,-1006
2022-04-06T23:00:00+00:00,2022-04-07T01:00:00,DK2,1312.71,139.08,23.21,110.78,15.03,,,0,73.24,315.17,870.55,-512,-513,864
2022-04-07T00:00:00+00:00,2022-04-07T02:00:00,DK1,2390.38,247.79,82.21,235.49,10.54,1.6,2.03,0.48,71.63,534.42,303.62,1912,484,-1077
2022-04-07T00:00:00+00:00,2022-04-07T02:00:00,DK2,1264.52,134.12,23.05,110.21,14.99,,,0,73.45,290.16,863.99,-193,-484,507
2022-04-07T01:00:00+00:00,2022-04-07T03:00:00,DK1,2285.26,237.15,95.32,200.53,9.69,1.6,1.93,0.49,71.3,444.07,321.61,1529,582,-922
2022-04-07T01:00:00+00:00,2022-04-07T03:00:00,DK2,1226.22,134.57,23.91,111.32,15.26,,,0,73.61,315.79,826.78,-213,-582,582
2022-04-07T02:00:00+00:00,2022-04-07T04:00:00,DK1,2293.37,218.46,97.54,190.45,9.2,1.6,2.02,0.49,70.44,367.02,479.57,1450,533,-923
2022-04-07T02:00:00+00:00,2022-04-07T04:00:00,DK2,1240.89,186.54,24.66,112.78,15.54,,,0,73.45,256.93,755.84,272,-533,136
2022-04-07T03:00:00+00:00,2022-04-07T05:00:00,DK1,2397.26,199.43,106.71,174.37,9.18,1.6,2.97,0.48,68.58,442.71,678.65,1622,398,-1133
2022-04-07T03:00:00+00:00,2022-04-07T05:00:00,DK2,1335.4,269.02,25.38,113.92,15.75,,,0,72.3,258.12,847.51,519,-398,-366
2022-04-07T04:00:00+00:00,2022-04-07T06:00:00,DK1,2739.46,289.89,113.69,321.36,9.32,1.6,2.99,0.73,69.41,628.37,716.48,1883,510,-1672
2022-04-07T04:00:00+00:00,2022-04-07T06:00:00,DK2,1554.21,225.24,26.43,115.72,16.08,,,0.16,71.76,305.92,854.18,835,-510,-375
2022-04-07T05:00:00+00:00,2022-04-07T07:00:00,DK1,3045.97,340.89,116.29,382.8,8.21,1.61,2.89,7.43,85.31,904.97,755.42,1680,543,-1711
2022-04-07T05:00:00+00:00,2022-04-07T07:00:00,DK2,1756.08,300.08,29.88,123.79,17.79,,,8.05,71.91,360.35,872.49,830,-543,-313
2022-04-07T06:00:00+00:00,2022-04-07T08:00:00,DK1,3223.84,318.07,120.3,480.52,8.14,1.61,2.82,31.08,100.08,1185.82,804.31,1691,367,-1811
2022-04-07T06:00:00+00:00,2022-04-07T08:00:00,DK2,1852.95,284.8,37.39,125.95,18.02,,,37.58,72.44,404.23,824.94,818,-367,-406
2022-04-07T07:00:00+00:00,2022-04-07T09:00:00,DK1,3249.61,310.1,115.75,506.22,8,1.52,2.8,69.09,86.66,1319.63,492.11,1705,558,-1705
2022-04-07T07:00:00+00:00,2022-04-07T09:00:00,DK2,1870.96,236.32,27.62,116.8,16.15,,,83.32,71.38,432.13,832.59,819,-558,-210
2022-04-07T08:00:00+00:00,2022-04-07T10:00:00,DK1,3275.95,290.29,106.08,394.48,7.47,1.51,1.64,137.49,88.19,1209.57,592.55,1732,561,-1608
2022-04-07T08:00:00+00:00,2022-04-07T10:00:00,DK2,1896.93,186.02,26.65,111,16.23,,,59.65,70.08,473.45,858.51,835,-561,-191
2022-04-07T09:00:00+00:00,2022-04-07T11:00:00,DK1,3227.08,167.33,117.02,239.02,8.67,1.51,1.77,237.96,87.69,1367.05,820.4,1481,534,-1533
2022-04-07T09:00:00+00:00,2022-04-07T11:00:00,DK2,1911.86,157.03,26.84,83.26,16.25,,,51.24,69.2,430.96,876.14,815,-534,-75
2022-04-07T10:00:00+00:00,2022-04-07T12:00:00,DK1,3231.99,165.3,108.71,180.99,10.4,1.51,2.11,347.69,72.24,1629.7,942.49,1937,-47,-1745
2022-04-07T10:00:00+00:00,2022-04-07T12:00:00,DK2,1971.35,131.74,29.98,86.91,17.24,,,52.45,71.09,344.87,811.31,685,47,-283
2022-04-07T11:00:00+00:00,2022-04-07T13:00:00,DK1,3072.53,226.8,116.69,204.21,9.45,1.5,2.95,443.45,83,1794,876.43,1311,57,-1802
2022-04-07T11:00:00+00:00,2022-04-07T13:00:00,DK2,1944.07,193.75,27.25,76.94,16.39,,,64.03,72.1,286.75,693.56,803,-57,-206
2022-04-07T12:00:00+00:00,2022-04-07T14:00:00,DK1,2954.51,227.48,114.51,202.9,9.62,1.5,2.96,428.85,87.68,1600.69,852.58,1255,141,-1762
2022-04-07T12:00:00+00:00,2022-04-07T14:00:00,DK2,1907.65,158.71,27.56,79.1,16.46,,,147.64,72.21,355.79,675.03,812,-141,-276
2022-04-07T13:00:00+00:00,2022-04-07T15:00:00,DK1,2876.75,207.68,118.92,206.55,9.72,1.5,2.98,414.71,87.84,1563.64,757.23,787,567,-1661
2022-04-07T13:00:00+00:00,2022-04-07T15:00:00,DK2,1818.58,138.08,26.38,109.09,16.22,,,195.2,72.09,405.15,746.88,803,-567,-106
2022-04-07T14:00:00+00:00,2022-04-07T16:00:00,DK1,2911.05,238.23,127.69,195.49,10,1.5,3.02,308.04,86.82,1407.89,620.36,1199,570,-1646
2022-04-07T14:00:00+00:00,2022-04-07T16:00:00,DK2,1817.85,126.42,26.86,115.91,16.51,,,122.6,71.82,362.54,855.69,811,-570,-105
2022-04-07T15:00:00+00:00,2022-04-07T17:00:00,DK1,3014.71,222.41,127.62,178.4,9.27,1.5,2.93,168.31,73.02,1328.51,623.02,1009,574,-1007
2022-04-07T15:00:00+00:00,2022-04-07T17:00:00,DK2,1893.73,217.56,26.66,116.56,16.44,,,105.08,71.27,398.37,817.49,791,-574,-88
2022-04-07T16:00:00+00:00,2022-04-07T18:00:00,DK1,2972.53,188.26,131.08,152.58,8.31,1.5,2.8,96.51,88.06,1468.3,825.22,1477,524,-1765
2022-04-07T16:00:00+00:00,2022-04-07T18:00:00,DK2,1870.47,280.6,30.16,122.87,17.53,,,49.14,72.07,386.49,835.44,364,-524,231
2022-04-07T17:00:00+00:00,2022-04-07T19:00:00,DK1,2868.84,226.5,131.17,217.67,8.34,1.5,2.79,20.99,70.14,1659.45,644.31,1424,583,-1811
2022-04-07T17:00:00+00:00,2022-04-07T19:00:00,DK2,1809.66,248.73,27.19,117.68,16.61,,,7.41,70.27,375.39,863.02,-46,-583,721
2022-04-07T18:00:00+00:00,2022-04-07T20:00:00,DK1,2806.67,215.96,154.53,165.39,8.58,1.49,2.83,1.16,66.94,2092.87,836.59,561,560,-1536
2022-04-07T18:00:00+00:00,2022-04-07T20:00:00,DK2,1774.11,284.4,25.79,115.08,16.17,,,0.01,69.27,420.34,868.14,-407,-560,945
2022-04-07T19:00:00+00:00,2022-04-07T21:00:00,DK1,2773.94,235.16,122.76,159.42,10.07,1.5,3.02,0.48,69.21,2563.32,1063.25,638,81,-1810
2022-04-07T19:00:00+00:00,2022-04-07T21:00:00,DK2,1664.99,241.28,22.18,109.14,15.06,,,0,72.06,403.81,867.18,-670,-81,701
2022-04-07T20:00:00+00:00,2022-04-07T22:00:00,DK1,2658.28,191.63,95.76,166.19,10.21,1.5,3.02,0.48,68.93,2607.83,1115.94,753,-62,-1820
2022-04-07T20:00:00+00:00,2022-04-07T22:00:00,DK2,1557.59,254.09,20.38,104.54,14.5,,,0,71.22,436.61,865.87,-616,62,433
2022-04-07T21:00:00+00:00,2022-04-07T23:00:00,DK1,2528.8,223.68,94.48,224.81,10.18,1.5,1.97,0.48,71.11,2089.43,1146.54,977,-92,-1769
2022-04-07T21:00:00+00:00,2022-04-07T23:00:00,DK2,1457.83,216.95,22.21,79.5,14.86,,,0,70.73,404.68,862.66,-349,92,126
2022-04-07T22:00:00+00:00,2022-04-08T00:00:00,DK1,2415.36,170.26,95.85,195.65,10.6,1.5,1.96,0.48,68.28,1949.41,1085.99,1140,-90,-1820
2022-04-07T22:00:00+00:00,2022-04-08T00:00:00,DK2,1385.82,145.29,23.26,84.39,15.13,,,0,71.44,500.36,867.63,-180,90,-196
